2026-04-18T09:03:50.609Z | 404 | GET | /api/health | 0.249ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T09:04:22.270Z | 404 | GET | /api/health | 0.220ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T09:04:53.950Z | 404 | GET | /api/health | 0.224ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T09:05:25.638Z | 404 | GET | /api/health | 0.329ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T09:05:58.408Z | 404 | GET | /api/health | 0.255ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T09:06:29.060Z | 404 | GET | /api/health | 0.262ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T09:07:00.809Z | 404 | GET | /api/health | 0.317ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T09:07:32.523Z | 404 | GET | /api/health | 0.336ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T09:08:04.233Z | 404 | GET | /api/health | 0.364ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T09:08:35.897Z | 404 | GET | /api/health | 0.471ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T09:09:07.624Z | 404 | GET | /api/health | 0.220ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T09:09:39.367Z | 404 | GET | /api/health | 0.375ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T09:10:11.055Z | 404 | GET | /api/health | 0.277ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T09:10:42.753Z | 404 | GET | /api/health | 0.440ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T09:11:14.857Z | 404 | GET | /api/health | 0.487ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T09:11:46.382Z | 404 | GET | /api/health | 0.342ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T09:12:18.095Z | 404 | GET | /api/health | 0.216ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T09:12:49.812Z | 404 | GET | /api/health | 0.296ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T09:13:22.327Z | 404 | GET | /api/health | 0.306ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T09:13:54.038Z | 404 | GET | /api/health | 0.285ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T09:14:25.744Z | 404 | GET | /api/health | 0.496ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T09:14:58.349Z | 404 | GET | /api/health | 0.303ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T09:15:30.113Z | 404 | GET | /api/health | 0.207ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T09:16:01.747Z | 404 | GET | /api/health | 0.453ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T09:16:33.465Z | 404 | GET | /api/health | 0.208ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T09:17:05.174Z | 404 | GET | /api/health | 0.406ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T09:17:36.902Z | 404 | GET | /api/health | 0.321ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T09:18:08.609Z | 404 | GET | /api/health | 0.351ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T09:18:40.309Z | 404 | GET | /api/health | 0.277ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T09:19:12.146Z | 404 | GET | /api/health | 0.639ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T09:19:43.911Z | 404 | GET | /api/health | 0.354ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T09:20:16.089Z | 404 | GET | /api/health | 0.329ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T09:20:47.419Z | 404 | GET | /api/health | 0.514ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T09:21:19.135Z | 404 | GET | /api/health | 0.430ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T09:21:50.974Z | 404 | GET | /api/health | 0.441ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T09:22:22.782Z | 404 | GET | /api/health | 0.433ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T09:22:54.486Z | 404 | GET | /api/health | 0.503ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T09:23:26.232Z | 404 | GET | /api/health | 0.455ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T09:23:58.008Z | 404 | GET | /api/health | 0.345ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T09:24:29.804Z | 404 | GET | /api/health | 0.530ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T09:25:01.581Z | 404 | GET | /api/health | 0.662ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T09:25:33.318Z | 404 | GET | /api/health | 0.523ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T09:26:05.061Z | 404 | GET | /api/health | 0.481ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T09:26:36.835Z | 404 | GET | /api/health | 0.663ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T09:27:08.579Z | 404 | GET | /api/health | 0.427ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T09:27:40.357Z | 404 | GET | /api/health | 0.869ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T09:28:12.120Z | 404 | GET | /api/health | 0.586ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
2026-04-18T09:28:44.025Z | 404 | GET | /api/health | 0.568ms | User: guest | IP: ::1 | Body: - | Msg: Cannot GET /api/health - Route not found
